time,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,torq_0,torq_1,torq_2,torq_3,torq_4,torq_5
01:52:04.293457,-1.1469092418077316e-10,0.6439860278195441,-0.002620139084027241,-3.140013584655367,0.9348716681338698,0.0015785018481361656,-1.6311598774873604e-10,1.4755297623982327e-05,9.211256129977886e-07,5.633012070322237e-10,6.22279898483942e-06,-2.6046619360580653e-09,2.5731565929643017e-08,-48.74914806109154,-40.09847808118548,8.479965079319167e-08,0.00044638958007764195,-3.876030055727615e-10
01:52:04.298128,-1.1514500710144757e-10,0.6439860674819545,-0.002620136721648348,-3.1400135846538975,0.9348716845661252,0.001578501842527345,-1.494351476634147e-10,1.3385672123785786e-05,8.33805112488787e-07,5.03658289332688e-10,5.633173179325157e-06,-2.2728976875953584e-09,2.3513141450615733e-08,-48.7490306804452,-40.09833504444945,8.489229946291267e-08,0.0004468054365553412,-3.3471867438523937e-10
01:52:04.302638,-1.1559393682604957e-10,0.643986106441835,-0.002620134392922963,-3.1400135846524724,0.9348717007043407,0.001578501837142167,-1.3590071334288423e-10,1.2022918670227141e-05,7.477769763727291e-07,4.436023799342425e-10,5.0475398677473205e-06,-1.942341530479342e-09,2.1319131330813607e-08,-48.74890779190316,-40.098187154834804,8.499136125173694e-08,0.00044723330183285093,-2.8358230829182444e-10
01:52:04.307236,-1.1603015524040286e-10,0.6439861439048432,-0.0026201321408924395,-3.1400135846511312,0.9348717162176677,0.0015785018321594908,-1.2273520431054622e-10,1.0685039119638576e-05,6.646563872867888e-07,3.8351753236262934e-10,4.474213821228865e-06,-1.6170889585415374e-09,1.9187707889436047e-08,-48.74877763200453,-40.098033271668896,8.509935660862048e-08,0.0004476753508662868,-2.3570457013169327e-10
01:52:04.311709,-1.164472789510639e-10,0.6439861791875914,-0.0026201300013968497,-3.1400135846499087,0.9348717308228346,0.0015785018277344651,-1.1012784082400435e-10,9.388356335712023e-06,5.858038540512383e-07,3.2386367740220316e-10,3.920625547776561e-06,-1.301079598561008e-09,1.7151437836696673e-08,-48.7486390493841,-40.09787276895026,8.521802016721547e-08,0.00044813253393804136,-1.922946966531566e-10
01:52:04.316219,-1.1684031657798988e-10,0.6439862117449463,-0.0026201280017350294,-3.140013584648834,0.9348717442955232,0.0015785018239906524,-9.822827353943537e-11,8.14711281512752e-06,5.122739040028511e-07,2.651819350014653e-10,3.3931165821441624e-06,-9.980078599403989e-10,1.5236062689746507e-08,-48.748491660219784,-40.09770566688902,8.534811574097371e-08,0.00044860425933624856,-1.5419976032336306e-10
01:52:04.320728,-1.1720571651965726e-10,0.6439862411805464,-0.002620126160425935,-3.1400135846479293,0.9348717564744761,0.0015785018210162725,-8.714489949552168e-11,6.973204311063972e-06,4.448022793763471e-07,2.0807389312740888e-10,2.8968260401837633e-06,-7.112183931890624e-10,1.3460260637081302e-08,-48.74833585907877,-40.0975326350214,8.54894213655002e-08,0.000449088394390523,-1.2189790283755243e-10
01:52:04.325555,-1.175412966967161e-10,0.6439862672447616,-0.002620124487724667,-3.1400135846472077,0.9348717672602361,0.0015785018188636925,-7.694650892987111e-11,5.876045022874123e-06,3.8382017194323836e-07,1.5316568251472916e-10,2.4356554380478105e-06,-4.436103281343954e-10,1.1835828666158019e-08,-48.748172734991144,-40.09735491224199,8.564082750156414e-08,0.0004495814711208613,-9.552755407078386e-11
01:52:04.330191,-1.1784609886537485e-10,0.6439862898238263,-0.0026201229866111946,-3.1400135846466766,0.9348717766101723,0.0015785018175513358,-6.766619088203632e-11,4.862551517922725e-06,3.2948609708275813e-07,1.0106985168484281e-10,2.0122963209602156e-06,-1.975607342251848e-10,1.036816094203121e-08,-48.74800393244253,-40.097174179592606,8.580051428968044e-08,0.0004500790044820908,-7.49375965146668e-11
01:52:04.334698,-1.1812020122809175e-10,0.6439863089232993,-0.0026201216540308984,-3.1400135846463364,0.9348717845311719,0.0015785018170672755,-5.930656626896558e-11,3.937227082724771e-06,2.8172785531960355e-07,5.235185817504824e-11,1.6283055872614157e-06,2.5126921932570813e-11,9.057007485441966e-09,-48.747831487559594,-40.09699241297889,8.59661606397656e-08,0.00045057585688234805,-5.974721525595577e-11
01:52:04.339203,-1.1836451474679404e-10,0.6439863246484204,-0.002620120482221425,-3.140013584646182,0.9348717910711078,0.0015785018173738576,-5.1845566818844454e-11,3.1023257241007695e-06,2.402886718020348e-07,7.500995575010036e-12,1.2842151026735573e-06,2.232443093744502e-10,7.89748867667626e-09,-48.747657661487686,-40.09681173539815,8.613514584077554e-08,0.0004510666028331703,-4.940869686354471e-11
01:52:04.343881,-1.185805810301191e-10,0.6439863371833712,-0.0026201194600079364,-3.140013584646203,0.9348717963099384,0.0015785018184128292,-4.524211115774894e-11,2.3580745394280345e-06,2.047732400988651e-07,-3.309094383046038e-11,9.796628951022162e-07,3.961718925095361e-10,6.881371199342428e-09,-48.74748478603734,-40.09663428186049,8.630474033651574e-08,0.00045154585927316773,-4.326763662785562e-11
01:52:04.348392,-1.1877038370149787e-10,0.643986346770931,-0.002620118573988199,-3.140013584646386,0.9348718003510637,0.0015785018201105586,-3.9441300204705684e-11,1.7029342342585955e-06,1.7469079361498248e-07,-6.91401520006615e-11,7.135348433337307e-07,5.438507324794107e-10,5.998327623427423e-09,-48.74731513093115,-40.09646208497121,8.647227647571558e-08,0.00045200856175228716,-4.0615721544549905e-11
01:52:04.352668,-1.1893618087010182e-10,0.6439863536935757,-0.0026201178095609625,-3.1400135846467125,0.9348718033133685,0.0015785018223830358,-3.437902349912078e-11,1.1338798275415772e-06,1.4949331589075084e-07,-1.004742730767232e-10,4.841087745362029e-07,6.667349285482742e-10,5.2368680851171e-09,-48.74715079738768,-40.096296985073444,8.663527676335887e-08,0.0004524501801024338,-4.073484559434898e-11
01:52:04.357276,-1.1908036336316597e-10,0.6439863582566855,-0.002620117151775891,-3.140013584647164,0.9348718053242243,0.0015785018251404273,-2.998603986346084e-11,6.4668630877597e-07,1.286078641520779e-07,-1.2703269421032542e-10,2.891948674428332e-07,7.657273395667312e-10,4.584787123997019e-09,-48.74699363942606,-40.09614056582362,8.679154059731358e-08,0.0004528668720354639,-4.2932942458266137e-11
