time,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,torq_0,torq_1,torq_2,torq_3,torq_4,torq_5
15:04:23.206946,-1.0920326530404674e-10,0.6439855255679189,-0.0026201843728145646,-3.140013584689633,0.9348714538873866,0.0015785020703684921,-3.223660540176191e-10,2.4656542529415126e-05,2.409999885714248e-06,1.0320561136285139e-09,1.1058645513040144e-05,-7.408164568741644e-09,5.538765147188507e-08,-48.74737271175653,-40.097122753011334,8.664906621529244e-08,0.0004493574516240076,-8.890053315333415e-10
15:04:23.211744,-1.1040803168620465e-10,0.6439856240796776,-0.0026201755340036566,-3.140013584684955,0.9348714973097213,0.0015785020401791812,-2.891439317178978e-10,2.3642822106172134e-05,2.121314617945305e-06,1.1227277267397023e-09,1.0421360332336926e-05,-7.2454346085042034e-09,4.8418562853741e-08,-48.74812631079921,-40.09778304279381,8.573957108913316e-08,0.00044775348278432235,-6.263709364839648e-10
15:04:23.216356,-1.1148694670446246e-10,0.643985717212838,-0.0026201677712825106,-3.1400135846801382,0.9348715377688228,0.0015785020112941699,-2.589396043818766e-10,2.2351958510670455e-05,1.8630530750057134e-06,1.1560335553513826e-09,9.71018436338178e-06,-6.932402749701557e-09,4.288424068211379e-08,-48.74869308491785,-40.098265832573404,8.505669856752243e-08,0.000446601409677799,-4.1510120384760075e-10
15:04:23.221166,-1.1245099415553318e-10,0.6439858041453999,-0.0026201609676214347,-3.140013584675353,0.9348715750684743,0.0015785019841896544,-2.3137138825697327e-10,2.0863814847910805e-05,1.632878658184081e-06,1.14839062510382e-09,8.951916357739786e-06,-6.505083714666024e-09,3.825263607726953e-08,-48.74909815313312,-40.0985960362234,8.457841341249697e-08,0.00044583531047905393,-2.4533343123705005e-10
15:04:23.225613,-1.1331243179531236e-10,0.6439858843397098,-0.0026201550158841736,-3.140013584670752,0.9348716091144006,0.0015785019591876338,-2.067450335470025e-10,1.9246634383473377e-05,1.4284169426361654e-06,1.1042858729149482e-09,8.17102231357933e-06,-6.000484939616278e-09,3.318739782318794e-08,-48.749364786012,-40.098796664810074,8.424655201063986e-08,0.0004454011445541025,-1.1094496778334584e-10
15:04:23.230107,-1.1407949198835035e-10,0.6439859574971825,-0.0026201498183340173,-3.140013584666429,0.9348716398871624,0.0015785019365002174,-1.8409444632911606e-10,1.7557793428671364e-05,1.2474120375510073e-06,1.0374903438292173e-09,7.385462821894034e-06,-5.444979941610724e-09,3.00524956118224e-08,-48.749514623542574,-40.09888892211377,8.406738984367264e-08,0.0004452371006361196,-9.835943939629386e-12
15:04:23.234845,-1.1476257145265818e-10,0.6439860235173148,-0.0026201452859499594,-3.14001358466246,0.934871667436181,0.001578501916240844,-1.639390714338795e-10,1.584483177833121e-05,1.0877721739240703e-06,9.526581387021469e-10,6.611764480281279e-06,-4.862249626816568e-09,2.60302374061604e-08,-48.74956723436404,-40.098891849350274,8.39923153506775e-08,0.00044530008540854973,6.743995891297068e-11
15:04:23.239547,-1.1536948309673403e-10,0.6439860824613499,-0.0026201413384372564,-3.140013584658898,0.9348716918620894,0.0015785018984331343,-1.456587945782055e-10,1.4146568432717166e-05,9.474030487552354e-07,8.548528045851443e-10,5.862218013491516e-06,-4.273850346515158e-09,2.322856817475184e-08,-48.7495403543425,-40.09882267025544,8.40076162851238e-08,0.00044554275879366836,1.202891814747045e-10
15:04:23.244319,-1.1590842784481165e-10,0.6439861345191346,-0.0026201379033572573,-3.140013584655766,0.9348717133050694,0.0015785018830477495,-1.2934673953862815e-10,1.2493868322274032e-05,8.244191997582029e-07,7.516406357930649e-10,5.146315191252582e-06,-3.6924923393907914e-09,2.029560115284272e-08,-48.749449854757835,-40.09869662301466,8.410270885451383e-08,0.0004459261240291158,1.5632709006508265e-10
15:04:23.249056,-1.1638561477666682e-10,0.643986179980356,-0.0026201349157232955,-3.1400135846530595,0.9348717319317571,0.0015785018700118774,-1.1452486364524048e-10,1.0910693161714918e-05,7.170321507949523e-07,6.496171797509094e-10,4.470405046978071e-06,-3.1286092941261944e-09,1.8282016767851774e-08,-48.74930974962436,-40.09852712140291,8.426130820309598e-08,0.0004464138787753054,1.771504495734309e-10
15:04:23.253737,-1.1680887860823032e-10,0.6439862192098178,-0.002620132317861077,-3.1400135846508035,0.93487174793842,0.0015785018591842107,-1.0158331957524015e-10,9.415070829320304e-06,6.234869324005937e-07,5.414338757610097e-10,3.841599082142488e-06,-2.5986399843899504e-09,1.5533367326977355e-08,-48.749132233532926,-40.098325787819526,8.443235893066231e-08,0.0004469842923389455,1.862377845058108e-10
15:04:23.258705,-1.1718372224983268e-10,0.6439862526247846,-0.002620130058107712,-3.1400135846489636,0.9348717615256538,0.0015785018504280866,-8.996247398456666e-11,8.019592022321526e-06,5.42340807726735e-07,4.4157649772849313e-10,3.260936118576474e-06,-2.1014697693927235e-09,1.3830608120040445e-08,-48.748928053277005,-40.09810268816529,8.466805658706134e-08,0.000447599995535659,1.8480111922420266e-10
15:04:23.263244,-1.1751533941256117e-10,0.6439862806772765,-0.002620128091090709,-3.1400135846475288,0.9348717729056942,0.0015785018435686045,-7.95881190548341e-11,6.732598056866795e-06,4.720840807090343e-07,3.444057654220173e-10,2.7312096994580592e-06,-1.6462757358373789e-09,1.2245498130693857e-08,-48.7487062304536,-40.09786633915038,8.490109644820041e-08,0.00044824834265347005,1.7727603446383254e-10
15:04:23.268004,-1.1780822892584567e-10,0.643986303837668,-0.0026201263764713354,-3.140013584646451,0.934871782287194,0.0015785018384428078,-7.02934831882812e-11,5.55849396823016e-06,4.11508649609052e-07,2.5868092313446997e-10,2.2515599387949725e-06,-1.230191195412218e-09,1.0951837333035338e-08,-48.74847451207302,-40.09762385868392,8.516549286694849e-08,0.0004489048092207754,1.6483122399926998e-10
15:04:23.272511,-1.1806634806845964e-10,0.6439863225824779,-0.0026201248791337247,-3.140013584645698,0.9348717898785407,0.001578501834870466,-6.194859422734902e-11,4.498754382104009e-06,3.5936102655252655e-07,1.8075723918345508e-10,1.8219232037694488e-06,-8.57362031582876e-10,9.866907859642355e-09,-48.748239227111846,-40.09738112169841,8.541991873715912e-08,0.00044955953725748653,1.491098579069662e-10
15:04:23.277230,-1.1829534606929898e-10,0.6439863373836108,-0.002620123568441779,-3.1400135846452595,0.9348717958876891,0.0015785018326529149,-5.4959520201439486e-11,3.5522719013247883e-06,3.1456606694804656e-07,1.0522002548223573e-10,1.4421956099006095e-06,-5.322122210237143e-10,7.972766827904521e-09,-48.74800558638786,-40.09714282965096,8.565566980059778e-08,0.0004502029756764837,1.304689657491962e-10
15:04:23.281827,-1.1849674850317328e-10,0.6439863486997589,-0.002620122417737881,-3.1400135846450836,0.9348718005047694,0.0015785018316185997,-4.833658412983148e-11,2.7158755563361225e-06,2.7616893555869326e-07,4.2190328819826945e-11,1.1080992640549736e-06,-2.482356511914873e-10,7.899465049793629e-09,-48.74777787244258,-40.09691281194295,8.591353856677499e-08,0.0004508157371340078,1.0852439437842608e-10
15:04:23.286878,-1.1867539434066703e-10,0.6439863569701852,-0.0026201214040413607,-3.1400135846451507,0.9348718039164612,0.0015785018315892692,-4.287500099849863e-11,1.9849023098310326e-06,2.432871648548607e-07,-1.613359517868302e-11,8.188060323967294e-07,-7.039340451145924e-12,6.287003888678453e-09,-48.74755924367333,-40.09669383544505,8.613666148615119e-08,0.0004514019145074839,8.929277305222154e-11
15:04:23.291764,-1.1883359259463178e-10,0.643986362609224,-0.0026201205071361483,-3.140013584645412,0.9348718062905426,0.0015785018324125698,-3.7967580951538944e-11,1.3533693159969995e-06,2.1525725101348425e-07,-6.270914757722213e-11,5.697795219875013e-07,1.9759214497070982e-10,5.767217441983427e-09,-48.74735226346699,-40.096488043032586,8.636779737215213e-08,0.0004519469935322998,6.839646223168432e-11
15:04:23.296817,-1.189722985645947e-10,0.6439863660038021,-0.0026201197101500037,-3.1400135846458275,0.9348718077821905,0.0015785018339439752,-3.328943279110109e-11,8.146987232025837e-07,1.9127667469191756e-07,-9.973805957766055e-11,3.5799550806778213e-07,3.6753729592653266e-10,5.8181226021865715e-09,-48.747158639317966,-40.096296910076624,8.657780298508171e-08,0.00045245208503944293,4.9409170698166454e-11
15:04:23.301442,-1.1909476338534332e-10,0.6439863675105937,-0.002620118998499583,-3.140013584646378,0.9348718085374664,0.0015785018360404616,-2.9391556979665343e-11,3.6162999013031327e-07,1.707961009376341e-07,-1.3219482068588793e-10,1.8126624156539206e-07,5.031567602885659e-10,4.78831534161717e-09,-48.7469795154938,-40.09612122544262,8.675810374526249e-08,0.0004529182191881,3.219292025152231e-11
15:04:23.306223,-1.1920338006063686e-10,0.6439863674549556,-0.002620118359762305,-3.1400135846470336,0.9348718086864263,0.0015785018385783564,-2.6068002070451144e-11,-1.3353134365595709e-08,1.53296946761583e-07,-1.5736256675369788e-10,3.575037046607554e-08,6.090947284303344e-10,4.098571060780445e-09,-48.7468155750579,-40.0959614385358,8.693140119633775e-08,0.00045333992324610747,1.529490044354765e-11
15:04:23.310677,-1.1929967061540288e-10,0.6439863661306373,-0.002620117783466199,-3.140013584647772,0.9348718083459155,0.001578501841441988,-2.3109733143846507e-11,-3.1783640888627396e-07,1.3831106538374216e-07,-1.772785030854432e-10,-8.172257493638257e-08,6.872715840850569e-10,3.757521633784047e-09,-48.74666705561038,-40.09581757629882,8.708337741997425e-08,0.000453719119046983,-1.881399963254186e-13
15:04:23.315396,-1.1938501294005037e-10,0.6439863638000803,-0.002620117260785772,-3.140013584648562,0.9348718076177086,0.0015785018445391655,-2.0482157915394036e-11,-5.593336818571215e-07,1.2544330249206204e-07,-1.8960489692445496e-10,-1.7476967389962184e-07,7.433226017466836e-10,3.4454087641160977e-09,-48.7465338500635,-40.095689343530665,8.72262797537957e-08,0.00045405528342236677,-1.3246725140790608e-11
15:04:23.320155,-1.1946238565730356e-10,0.6439863606953511,-0.002620116784305015,-3.140013584649404,0.9348718065967884,0.0015785018477699549,-1.8569452140767516e-11,-7.451350145064317e-07,1.1435538166057468e-07,-2.0209374310061227e-10,-2.450208587134739e-07,7.753894485103383e-10,2.3657606817141644e-09,-48.74641554198379,-40.09557616746857,8.733239135845841e-08,0.000454355257392766,-2.4461899311644202e-11
15:04:23.325250,-1.1952983016774739e-10,0.6439863570194378,-0.0026201163479961332,-3.140013584650254,0.9348718053557203,0.001578501851073674,-1.61866825065163e-11,-8.822191775968713e-07,1.0471413158623377e-07,-2.0395364596072717e-10,-2.978563210485896e-07,7.928925559400209e-10,3.4868049234837195e-09,-48.74631164477624,-40.09547744901999,8.745626401133782e-08,0.00045460982041543846,-3.581684725271462e-11
15:04:23.330208,-1.195914348731043e-10,0.6439863529475905,-0.002620115946499106,-3.1400135846511184,0.9348718039673478,0.0015785018543793493,-1.4785129285661016e-11,-9.772433630199362e-07,9.635928648228653e-08,-2.0739115656878476e-10,-3.3320940766995433e-07,7.933621156474354e-10,1.8470911904964815e-09,-48.74622127430331,-40.095392147321434,8.752968125806523e-08,0.0004548365712349795,-4.133915146965006e-11
15:04:23.335064,-1.1964664555797307e-10,0.6439863486296872,-0.0026201155756279846,-3.140013584651969,0.9348718024855222,0.0015785018576410172,-1.3250564368505572e-11,-1.036296807831183e-06,8.900906920024376e-08,-2.0408338845365366e-10,-3.5563815410991073e-07,7.82800297022615e-10,2.2674912825041862e-09,-48.746143624002926,-40.095319440267325,8.761697985563068e-08,0.0004550241649881057,-4.935729832869387e-11
15:04:23.339863,-1.1969568244417597e-10,0.6439863441920037,-0.002620115231980687,-3.1400135846527997,0.9348718009584255,0.0015785018608130425,-1.1768852688697949e-11,-1.0650440272867712e-06,8.247535140080975e-08,-1.9943860172150002e-10,-3.665032046913652e-07,7.61286095571172e-10,2.3174529932212704e-09,-48.74607772877962,-40.09525827191861,8.767651144458274e-08,0.000455183850355782,-5.3885315430160825e-11
15:04:23.344644,-1.1973947967290652e-10,0.6439863397389274,-0.0026201149124654636,-3.1400135846535946,0.9348717994243306,0.0015785018638691817,-1.0511334895332752e-11,-1.0687383204636969e-06,7.668365360410934e-08,-1.9082322467027274e-10,-3.6818277279054845e-07,7.334733723298814e-10,2.0253264023630016e-09,-48.7460226199725,-40.095207590308,8.773313109189616e-08,0.0004553150834773419,-5.6640140690259604e-11
15:04:23.349278,-1.1977872715803058e-10,0.6439863353554804,-0.0026201146145872654,-3.1400135846543438,0.9348717979142839,0.001578501866787378,-9.419396429770985e-12,-1.0520272579056522e-06,7.149076754718597e-08,-1.7978363566820946e-10,-3.6241121659924547e-07,7.00367090636768e-10,1.8197323050879596e-09,-48.745977248602436,-40.09516635256972,8.777619858851632e-08,0.0004554217648613038,-5.83518285013609e-11
