time,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,torq_0,torq_1,torq_2,torq_3,torq_4,torq_5
10:44:02.982627,-1.0764959103517937e-10,0.6439853581180073,-0.0026201911392030393,-3.1400135847193917,0.9348713816728208,0.0015785021238860183,-3.624978879321083e-10,2.4323511251689994e-05,2.680612004984581e-06,1.2193881665136647e-09,1.1325756216103156e-05,-6.799632419191546e-09,6.271399329490756e-08,-48.74520010833488,-40.095128887578745,8.891866080117895e-08,0.0004544014837382969,-1.4181603350879358e-09
10:44:02.987779,-1.0900891140723047e-10,0.6439854587672567,-0.0026201812802826106,-3.140013584713596,0.9348714273603783,0.001578502094440888,-3.2623688929226293e-10,2.4155819849328714e-05,2.3661409028711416e-06,1.3909889386018925e-09,1.0965013794026618e-05,-7.066831295368821e-09,5.563875696365214e-08,-48.74634977572438,-40.09617258625613,8.757448492504102e-08,0.00045180373064410015,-1.06626846598304e-09
10:44:02.992661,-1.1023158703504618e-10,0.643985556839652,-0.002620172601778547,-3.1400135847074067,0.9348714709751514,0.001578502064867321,-2.9344215067576937e-10,2.3537374867335648e-05,2.0828409752447763e-06,1.4853934098654385e-09,1.046754555968435e-05,-7.09765607244617e-09,4.875765285435344e-08,-48.747270513738016,-40.09699590476731,8.648847007273914e-08,0.0004497744503466342,-7.732057594734067e-10
10:44:02.997927,-1.1132671163852226e-10,0.6439856508758367,-0.002620164982860494,-3.1400135847010673,0.934871512090184,0.001578502035947105,-2.6282990483425937e-10,2.2568684344297096e-05,1.8285403328467675e-06,1.5214914774784398e-09,9.867607823801916e-06,-6.9408518367804054e-09,4.454371810549707e-08,-48.74798879132709,-40.09762557275012,8.565897691143344e-08,0.0004482371747488049,-5.343381109157701e-10
10:44:03.002843,-1.1230832282185251e-10,0.6439857397813421,-0.002620158310805918,-3.140013584694784,0.9348715504126883,0.00157850200828195,-2.355866839992583e-10,2.1337321304101126e-05,1.601293098226625e-06,1.5080200430442911e-09,9.197401039075931e-06,-6.639637157624962e-09,3.8314654679202195e-08,-48.74852969182845,-40.098086611701596,8.502636017198989e-08,0.0004471346925853514,-3.368269085955359e-10
10:44:03.007662,-1.1318520661249987e-10,0.6439858227776364,-0.002620152482012343,-3.1400135846886967,0.9348715857526652,0.0015785019823221676,-2.1045210975536456e-10,1.991911062344462e-05,1.3989104579986006e-06,1.4608632456089771e-09,8.481594440227364e-06,-6.230347776083891e-09,3.462339732459764e-08,-48.748916994713035,-40.098402763501305,8.459059200398138e-08,0.00044639666115800194,-1.8222688862511426e-10
10:44:03.012881,-1.1396739523775069e-10,0.6439858993552822,-0.0026201474012974573,-3.1400135846829307,0.9348716180173625,0.0015785019583745268,-1.8772527006019926e-10,1.8378634995507015e-05,1.219371572524705e-06,1.3838112272008488e-09,7.743527356132013e-06,-5.747433794372288e-09,3.0515562567482104e-08,-48.74917284476881,-40.09859583218315,8.429153632421788e-08,0.00044597453783063335,-5.942066206684128e-11
10:44:03.018231,-1.146645648605806e-10,0.6439859692314308,-0.00262014298158428,-3.1400135846775714,0.9348716471893707,0.0015785019366352207,-1.6732070947917757e-10,1.677027567384068e-05,1.060731162546083e-06,1.2861811656475074e-09,7.001281941833998e-06,-5.217433464378609e-09,2.6675634916882834e-08,-48.74931761047335,-40.09868579208254,8.412580263505316e-08,0.0004458124864021827,3.303009083699514e-11
10:44:03.023460,-1.1528495471908276e-10,0.6439860323114421,-0.002620139143928677,-3.1400135846726767,0.9348716733130427,0.0015785019172064956,-1.4889356604051954e-10,1.5139202713808364e-05,9.210373446127268e-07,1.1747081570011916e-09,6.269681286173029e-06,-4.6628940417506835e-09,2.3566075287423275e-08,-48.74936992315638,-40.0986908348771,8.406699250157828e-08,0.0004458638766323625,1.0062708643808993e-10
10:44:03.028316,-1.1583622750383546e-10,0.643986088653676,-0.0026201358167776845,-3.1400135846682766,0.9348716964813817,0.001578501900119295,-1.3230546834064862e-10,1.3522136119201167e-05,7.98516238209937e-07,1.0560239600264116e-09,5.560401353778277e-06,-4.1009281386852024e-09,2.0778012330258973e-08,-48.749346631996794,-40.09862724368123,8.409730125576417e-08,0.00044608652964759314,1.4817348774911743e-10
10:44:03.033368,-1.1632498998712592e-10,0.6439861384386276,-0.002620132935693572,-3.140013584664378,0.934871716824281,0.0015785018853473392,-1.1730299598971023e-10,1.1948388387358205e-05,6.914601870713216e-07,9.356790424081896e-10,4.8822958344831024e-06,-3.5452693739708094e-09,1.8506851608982527e-08,-48.749262756516195,-40.09850948986014,8.419878452271864e-08,0.00044644280987452494,1.7893147835723698e-10
10:44:03.038663,-1.1675744802198084e-10,0.6439861819418697,-0.002620130443197421,-3.140013584660986,0.9348717345023438,0.0015785018728068894,-1.0378992836518423e-10,1.0440778113410959e-05,5.981990762599088e-07,8.140436738624283e-10,4.242735058775787e-06,-3.009707939638604e-09,1.6437986498571104e-08,-48.7491315724773,-40.098350300700204,8.43440848057683e-08,0.0004469024094557683,1.9580545727271977e-10
10:44:03.043589,-1.1714084835293273e-10,0.6439862195095111,-0.002620128287643805,-3.140013584658094,0.934871749697158,0.0015785018623796214,-9.201607942845353e-11,9.016233930517897e-06,5.173328678775846e-07,6.940448638167399e-10,3.6467553986320456e-06,-2.5025443144350342e-09,1.3903171014443977e-08,-48.74896475570539,-40.09816070429938,8.452890831685521e-08,0.00044743638406039926,2.0184498034480326e-10
10:44:03.048247,-1.1748011423894158e-10,0.643986251538039,-0.002620126423255074,-3.140013584655669,0.9348717625989134,0.0015785018539310593,-8.14238126421242e-11,7.686846702423256e-06,4.474532953793048e-07,5.820568510679636e-10,3.0964212730036356e-06,-2.027654927058806e-09,1.2407862810954165e-08,-48.74877239838781,-40.09795027093079,8.475375424658803e-08,0.0004480167317333504,1.9846477098796892e-10
10:44:03.052937,-1.1778010094645299e-10,0.643986278456809,-0.002620124809751276,-3.1400135846536874,0.9348717734073606,0.001578501847299312,-7.199680980273998e-11,6.46050478940452e-06,3.872409115035502e-07,4.756179650121405e-10,2.5940273496449784e-06,-1.5916193120074445e-09,1.0926169948181922e-08,-48.74856313309285,-40.09772708911331,8.498441313766992e-08,0.0004486275744150361,1.894355485598967e-10
10:44:03.058023,-1.1804463615001378e-10,0.6439863007130344,-0.0026201234117016027,-3.140013584652109,0.9348717823214013,0.0015785018423194025,-6.348844885459275e-11,5.341494108343503e-06,3.355319216236802e-07,3.787804774899712e-10,2.1393697796044664e-06,-1.1951782914049192e-09,9.885421538277636e-09,-48.74834427664591,-40.09749793249403,8.523318833209228e-08,0.0004492481761912283,1.7512555746774296e-10
10:44:03.063003,-1.1827779763375846e-10,0.6439863187596865,-0.002620122198264688,-3.1400135846509136,0.934871789541514,0.0015785018388061816,-5.595875609872314e-11,4.331196486382499e-06,2.9122485952978727e-07,2.869164339199383e-10,1.7328270256605771e-06,-8.431730409022369e-10,8.699055313439862e-09,-48.74812189315073,-40.09726838694501,8.546964119923831e-08,0.00044986877982005,1.5762590098238155e-10
10:44:03.068437,-1.184846195939854e-10,0.643986333044865,-0.0026201211420913,-3.140013584650056,0.9348717952596627,0.001578501836592467,-4.9637270454467385e-11,3.4284428329020566e-06,2.5348161306060213e-07,2.0575761198473284e-10,1.372355698685268e-06,-5.312915007975793e-10,7.0441707289674216e-09,-48.747900970930665,-40.097042914957214,8.571816723888613e-08,0.0004504737354839547,1.38493671200431e-10
10:44:03.073218,-1.1866733389793621e-10,0.6439863440047012,-0.0026201202198174083,-3.140013584649497,0.9348717996581514,0.0015785018355077211,-4.3851432948197817e-11,2.6303607022042097e-06,2.213457340385222e-07,1.3420235832244999e-10,1.0556372845409168e-06,-2.603389875977858e-10,6.60852034850662e-09,-48.7476854663453,-40.096825138220375,8.595656014885942e-08,0.0004510547488447305,1.170850777739706e-10
10:44:03.077768,-1.1882788428963567e-10,0.6439863520568083,-0.00262011941141734,-3.1400135846491977,0.9348718029098426,0.0015785018353897235,-3.853209400787316e-11,1.932505691495251e-06,1.94016016365553e-07,7.181693261932329e-11,7.80405905918824e-07,-2.831943237720366e-11,6.268933225171172e-09,-48.74747855453621,-40.09661781707966,8.618321179072798e-08,0.00045160649738866813,9.657544616687677e-11
10:44:03.082593,-1.189702494544946e-10,0.6439863575952907,-0.0026201186993383956,-3.1400135846491217,0.9348718051771425,0.0015785018360887286,-3.4167639566145764e-11,1.329235770217152e-06,1.708989467111982e-07,1.821938740080944e-11,5.441519731717859e-07,1.677612067411136e-10,4.9679098454036225e-09,-48.747282536520096,-40.09642285832346,8.639570579792655e-08,0.00045212463520230475,7.733798910772193e-11
10:44:03.088534,-1.1909596765089885e-10,0.6439863609880526,-0.0026201180687814457,-3.1400135846492314,0.934871806607878,0.001578501837462737,-3.017236713701718e-11,8.142628821310172e-07,1.5133366796163394e-07,-2.62824577436393e-11,3.433765309174275e-07,3.297619820776172e-10,4.7203228567601896e-09,-48.74709909117022,-40.09624169188172,8.659639612002932e-08,0.00045260343089348034,5.720796783955386e-11
10:44:03.093456,-1.192058340089191e-10,0.6439863625744616,-0.002620117507268588,-3.140013584649489,0.93487180733682,0.0015785018393842608,-2.636792592486562e-11,3.8073814887309987e-07,1.3476308580347152e-07,-6.182830974494269e-11,1.749460528041591e-07,4.611657397103619e-10,4.7734728860804025e-09,-48.74692938699105,-40.09607519689565,8.678197524494643e-08,0.0004530422531966387,3.923864580629226e-11
10:44:03.098681,-1.1930310332049866e-10,0.6439863626641152,-0.00262011700411872,-3.1400135846498722,0.934871807489203,0.001578501841732837,-2.3344634779093676e-11,2.151687990975537e-08,1.207559683323589e-07,-9.195305621941636e-11,3.6571924467987404e-08,5.63658296483271e-10,3.674961889341848e-09,-48.74677398649396,-40.09592367807831,8.694201777115814e-08,0.0004534430145873565,2.3643487443945494e-11
10:44:03.103964,-1.1938933374599207e-10,0.6439863615367502,-0.0026201165505106436,-3.1400135846503634,0.9348718071769518,0.0015785018443925595,-2.0695302118417295e-11,-2.7056761573232557e-07,1.0886593835440772e-07,-1.1785814332262263e-10,-7.494026922974517e-08,6.383333952159108e-10,3.2953112543410784e-09,-48.74663315031947,-40.09578722090013,8.708523729803172e-08,0.0004538030327101423,7.493473073780297e-12
10:44:03.109606,-1.1946585644049478e-10,0.6439863594420681,-0.0026201161387888576,-3.1400135846509203,0.9348718064951917,0.0015785018472826633,-1.83654466806487e-11,-5.027237001790918e-07,9.88132286151161e-08,-1.3367595009026014e-10,-1.636224205535386e-07,6.936248752827719e-10,2.9863230737278833e-09,-48.746506824706216,-40.0956655485172,8.722968834861371e-08,0.0004541207423228935,-5.55879743341258e-12
10:44:03.114754,-1.1953534395526833e-10,0.6439863566012357,-0.002620115762815307,-3.14001358465154,0.9348718055335291,0.0015785018503099164,-1.667700354565248e-11,-6.817997711822121e-07,9.023365209887002e-08,-1.487333655589534e-10,-2.3079903921016665e-07,7.265407406015396e-10,2.028053568969875e-09,-48.746394565136086,-40.09555812614992,8.733333761207117e-08,0.00045440477565867964,-1.6583993877069304e-11
10:44:03.119708,-1.195969597828854e-10,0.6439863532078888,-0.0026201154177141217,-3.1400135846521953,0.9348718043642638,0.001578501853404191,-1.478779862809679e-11,-8.144032659987421e-07,8.282428450891166e-08,-1.5735214709986997e-10,-2.806236965545439e-07,7.426258843368986e-10,2.6226198496856335e-09,-48.7462959122778,-40.09546436462759,8.744126668935219e-08,0.0004546485262882488,-2.8102077351784678e-11
10:44:03.124767,-1.1965192013318313e-10,0.6439863494293466,-0.002620115099337568,-3.1400135846528774,0.9348718030529323,0.0015785018565025147,-1.3190484071457112e-11,-9.068501115108707e-07,7.641037290048724e-08,-1.6366232090533287e-10,-3.1471954930681334e-07,7.435976680187978e-10,2.2672748074484682e-09,-48.74621013775169,-40.09538339680806,8.752348997854471e-08,0.000454861024239147,-3.550387516780985e-11
